Date,Open,High,Low,Close
2015-03-27,178.44447818654436,178.67987241131732,171.50056996544376,173.69395446777344
2015-03-30,174.74248245411664,174.97786237927156,170.43062162831464,173.4906463623047
2015-03-31,175.04205615338952,178.23048420828187,175.04205615338952,176.75396728515625
2015-04-01,176.51857308913966,179.53580146037353,173.99351702564954,178.904541015625
2015-04-06,178.89383683907658,179.32181460987394,175.7696176820999,176.46507263183594
2015-04-07,176.76469909764015,178.91527321345652,176.76469909764015,178.21981811523438
2015-04-08,178.358860326356,186.0624170072914,178.2304712861308,185.2920684814453
2015-04-09,185.20651067760386,192.37510009020858,183.7727899381834,191.54054260253906
2015-04-10,191.50842709752723,194.4721600924163,190.25660526974175,193.51991271972656
2015-04-13,194.04417985370733,197.88526655907532,192.32158390514024,197.40379333496094
2015-04-15,197.08279165966744,201.0629662049741,194.12977229541912,197.64987182617188
2015-04-16,197.83175090493256,200.7205899544087,196.65482282603247,198.65560913085938
2015-04-17,200.08934909007345,202.06873755641382,197.4252046905088,198.33465576171875
2015-04-20,200.57076453532878,200.6028617908614,187.988283254219,189.51829528808594
2015-04-21,190.48127236104125,191.6261175138616,186.69369560355148,187.5496368408203
2015-04-22,188.71587334482172,189.75371330652916,185.5274455695446,188.25579833984375
2015-04-23,189.13315821919477,190.32078543125138,185.96612851288523,187.67803955078125
2015-04-24,187.66736348191137,189.26157047522764,185.88055861673672,188.0739288330078
2015-04-27,188.32001551936776,189.91422245658853,186.47971527801417,187.30357360839844
2015-04-28,187.1751873187558,188.73729701561393,183.71928191352632,185.14230346679688
2015-04-29,184.4575314648479,186.28713262752606,181.33331210166938,181.88967895507812
2015-04-30,181.88967880413526,185.29208873344288,181.45100191759124,184.5324249267578
2015-05-04,185.3562756781583,191.2837415212092,184.13655114361163,190.65248107910156
2015-05-05,191.24095725562034,192.97425238020904,189.40065696560288,190.90927124023438
2015-05-06,190.44917202037573,191.89359158330777,186.59738651922365,188.36279296875
2015-05-07,187.23934589118704,187.9775971037291,184.02952012560743,186.32989501953125
2015-05-08,188.73167187394108,193.6612345695272,186.5865046224876,192.78366088867188
2015-05-11,193.46625522287323,194.8963718784379,191.4185924669083,194.1379852294922
2015-05-12,193.91043813383442,193.91043813383442,187.4641016894681,188.2333221435547
2015-05-13,189.2408906213158,192.55616113947642,185.74144403277268,191.78692626953125
2015-05-14,191.98195418524813,192.02530419974357,188.58002672137943,190.2918243408203
2015-05-15,191.09354117897246,192.1877926328846,188.53667166955964,189.3708953857422
2015-05-18,189.57676933816288,193.71542999490362,188.99172496056983,193.18455505371094
2015-05-19,193.11955678939376,196.04479321846367,192.11197631701208,194.05130004882812
2015-05-20,195.10222653161168,197.39906867617864,194.51716764285504,196.93319702148438
2015-05-21,197.45322393762726,198.3524655180063,193.7370993195459,194.31130981445312
2015-05-22,194.36547602487633,196.22896247890162,194.36547602487633,195.84976196289062
2015-05-25,195.0155174676145,196.74899721981475,193.35788938775943,193.82376098632812
2015-05-26,193.9321105709988,194.14880278423198,191.2669019388558,191.67860412597656
2015-05-27,191.98196618261687,193.04373061801746,190.72520622438222,191.83029174804688
2015-05-28,191.94945886947653,193.76960988863482,188.94838514412015,189.77178955078125
2015-05-29,190.6601639082406,192.0794463634778,189.18671202316233,190.0317840576172
2015-06-01,190.68184205932695,196.07727667431817,190.24847213254222,195.5030517578125
2015-06-02,196.26147794308244,199.0891950200791,193.1628992028949,194.7230224609375
2015-06-03,194.7988350870647,197.27986743651704,192.52366104712465,194.22462463378906
2015-06-04,195.92560678589402,198.5258121341296,193.4012386509135,197.76742553710938
2015-06-05,197.16069580887057,198.68831721894924,195.97975877137046,196.69482421875
2015-06-08,196.4889621392459,197.18235980003936,191.353555324246,191.86276245117188
2015-06-09,191.45105016212818,192.98950534785817,190.10761938637174,191.4835662841797
2015-06-10,191.98194369249617,197.16070074673922,191.7652659542079,196.2722930908203
2015-06-11,196.31564256252366,197.0740436292606,189.30591472916151,190.06431579589844
2015-06-12,190.46516610528792,193.43372337219535,190.30264334093474,192.81617736816406
2015-06-15,193.91042849251474,196.09894591594318,192.84867867295173,195.39471435546875
2015-06-16,194.7988456845262,196.0989555384121,193.54208584379182,195.87142944335938
2015-06-17,196.10978017945774,204.1920910592102,193.71541890528601,201.77606201171875
2015-06-18,202.068589696566,212.78360803283346,202.0577558092228,212.1227264404297
2015-06-19,212.8919463822164,218.07068881234696,212.8919463822164,215.95802307128906
2015-06-22,216.02305469824756,218.56909070062144,213.75869978387632,214.88546752929688
2015-06-23,215.09128724148678,217.26895634278375,214.73375451317278,215.60049438476562
2015-06-24,215.600520178202,218.0815528707161,213.79120301107568,214.7121124267578
2015-06-25,213.8670347104311,218.63407520017532,213.43366476327824,217.66983032226562
2015-06-26,216.6622451528934,219.73915579940316,215.68716640926314,216.83560180664062
2015-06-29,214.062034398213,215.35131029069248,210.61675722503782,214.7012481689453
2015-06-30,214.4954108840201,217.30145990780647,214.08370871818144,216.70558166503906
2015-07-01,216.9006074512966,218.94826994196328,216.9006074512966,217.90818786621094
2015-07-02,218.63408957343708,220.96344776834275,218.22238737335263,219.0349578857422
2015-07-03,218.79657650067608,219.67415025395047,217.34479228676173,218.24403381347656
2015-07-06,215.83886215863217,220.7792448905271,215.64383772501822,220.05335998535156
2015-07-07,219.06747974779256,220.28090421989916,216.68395189422142,217.38818359375
2015-07-08,215.78468181507515,218.56907765168825,214.8746208129287,215.94720458984375
2015-07-09,215.81717679445802,216.90060888964751,213.03279550853105,213.95370483398438
2015-07-10,214.7554200222971,217.5506495696996,214.5712439489247,217.07394409179688
2015-07-13,217.07394570167386,219.3924697883684,215.6329953706103,218.20069885253906
2015-07-14,218.61244048803889,219.17581716519967,215.6438681958861,216.20724487304688
2015-07-15,216.6297465143353,219.8041621865967,216.58641096641105,219.09994506835938
2015-07-16,219.2841188295931,222.70772833070598,219.09994275286152,221.81932067871094
2015-07-17,222.15519072462945,223.4336183331038,220.5842336995889,221.38595581054688
2015-07-20,222.7077413431539,223.17361297010467,220.56257376036214,222.04685974121094
2015-07-21,222.75107464087057,222.8485796273808,217.2798023997473,218.37405395507812
2015-07-22,217.7673238745862,228.37400251034651,217.680652782599,227.6047821044922
2015-07-23,228.27651096672008,231.38592336156816,225.61130240891728,226.4997100830078
2015-07-24,227.0847455694087,227.44226383091117,221.25594094462815,222.11184692382812
2015-07-27,222.07935014378677,223.1627677677505,217.06311584112788,217.84317016601562
2015-07-28,218.4824016823122,220.30253811049852,216.70558633810427,218.90493774414062
2015-07-29,218.74242083361082,219.43581855628037,214.97212676641306,215.8171844482422
2015-07-30,216.7055815184026,218.4173935018678,215.0154517731475,216.71641540527344
2015-07-31,216.68395525291837,218.3957675643005,214.5171196057964,217.08482360839844
2015-08-03,216.90060000419717,219.68498117606046,216.5539011693605,217.21478271484375
2015-08-04,217.42064814211562,217.90818751837557,212.35024441479956,214.08370971679688
2015-08-05,214.1378646187704,216.8572568401307,213.23862313577925,214.02952575683594
2015-08-06,214.73376561248432,214.95045782381723,211.8085437074771,212.1227264404297
2015-08-07,212.1335620722365,215.38382955320594,211.7326937727728,213.29283142089844
2015-08-10,213.32531163204678,214.25704032200142,208.99162691468874,209.94503784179688
2015-08-11,210.40009859015612,210.97430909372304,207.58320104550285,209.31668090820312
2015-08-12,208.79663889421184,209.3166799577667,203.80207212080109,204.311279296875
2015-08-13,205.19968134701904,206.70563505879738,201.38603734301736,202.241943359375
2015-08-14,203.73705216221944,210.61675818904376,202.44777626383885,209.5225067138672
2015-08-17,209.31667454329204,209.31667454329204,204.9938233699903,206.00140380859375
2015-08-18,207.14982656076893,207.14982656076893,204.15960134533572,204.5712890625
2015-08-19,204.54960976520962,208.23323248887783,203.5636971480745,206.84646606445312
2015-08-20,208.00572833172717,208.00572833172717,197.9949273876215,198.54747009277344
2015-08-21,197.18237828844065,197.59408047605146,194.36548076434084,196.73817443847656
2015-08-24,190.6818473899387,190.6818473899387,177.24743714191817,179.75013732910156
2015-08-25,182.19868081612418,186.48903049306983,178.37421723569062,183.7804718017578
2015-08-26,183.70462158202437,189.5550940551504,182.01449183987322,184.91806030273438
2015-08-27,187.8216034298859,190.95268333538763,185.70893775836237,188.330810546875
2015-08-28,189.59844131277868,191.33190670939808,187.66995147632863,189.03506469726562
2015-08-31,189.1325980204496,189.1325980204496,185.00477054112412,185.45980834960938
2015-09-01,185.02640369526745,185.02640369526745,180.95274642396473,181.98199462890625
2015-09-02,184.18133677390608,185.71979218121754,182.5778780420635,184.08383178710938
2015-09-03,185.05889951193842,186.51068373301473,182.96790150674747,185.01556396484375
2015-09-04,184.11632291823486,184.11632291823486,178.78589150241112,181.12608337402344
2015-09-07,181.63529768169096,182.88123810648506,179.3492896184002,180.54104614257812
2015-09-08,181.1477484492565,184.82053727176375,178.785888839222,183.87796020507812
2015-09-09,186.5648612324831,190.4001585674475,184.2896725893102,189.392578125
2015-09-10,186.56486429745576,188.62336076513685,185.37309328784568,187.86495971679688
2015-09-11,188.9483629074899,189.83677053678613,185.52476795831817,186.55401611328125
2015-09-14,186.72736584482607,187.58327184894227,184.59303224251795,187.18240356445312
2015-09-15,186.7815420458562,188.51502189093662,185.39476106268572,187.86495971679688
2015-09-16,188.97009143235573,190.10767873186234,187.47497132334328,189.06759643554688
2015-09-18,190.34598024990214,194.90717674620063,190.06429919475207,194.01878356933594
2015-09-21,190.68185905070663,192.4586599979373,189.82595300742656,190.27015686035156
2015-09-22,190.68186148180067,191.74361140156037,182.9895842751388,183.72630310058594
2015-09-23,182.6645165529943,185.6547557347657,182.014468959186,184.25714111328125
2015-09-24,183.7479528023893,183.7479528023893,180.87690053215917,181.44027709960938
2015-09-28,181.97117490314173,182.2095204382385,179.56597945390632,180.76856994628906
2015-09-29,179.84767346283888,184.23551376433852,179.00260128034913,182.17701721191406
2015-09-30,184.39802598306673,187.3882511851364,181.68946738490803,186.84654235839844
2015-10-01,189.37090407971954,189.37090407971954,186.0448140197395,187.3665771484375
2015-10-05,186.95489006868033,192.84868366194448,186.74903175274474,192.41531372070312
2015-10-06,194.0729460513524,195.12386195608983,191.9277642320159,194.59298706054688
2015-10-07,193.8671071080723,198.926677182794,193.0653849737483,198.00576782226562
2015-10-08,198.24411595357785,198.24411595357785,192.03612525357676,192.65367126464844
2015-10-09,193.72627472665081,196.19647348713048,191.00689654478074,192.2744903564453
2015-10-12,192.41533473680036,195.36223908753516,192.41533473680036,193.2279052734375
2015-10-13,191.7760860166331,194.21378271899326,191.31021444842793,193.6287384033203
2015-10-14,194.1054804945531,196.09897377724155,193.7046121674857,195.65476989746094
2015-10-15,196.68400064803,197.39905166844528,195.0372063985044,195.8172607421875
2015-10-16,195.99058968993714,198.22244262695312,195.81724750627296,198.22244262695312
2015-10-19,203.8995993534613,209.20834944300125,203.8995993534613,208.77499389648438
2015-10-20,209.0999823406491,209.46834896995227,206.4997770900626,207.301513671875
2015-10-21,207.04147485254975,211.22347080445007,206.49976605697344,206.93313598632812
2015-10-23,208.8724422386834,210.84426729836926,203.93204570374445,207.07395935058594
2015-10-26,208.42825683852374,208.6666023454749,203.96456534631585,204.30043029785156
2015-10-27,203.4228646181636,205.4705271397162,203.1195013146315,203.5853729248047
2015-10-28,203.01113877040393,204.7446183636427,201.49435135855356,203.02197265625
2015-10-29,202.81614902892414,204.76630653335124,202.58862293902442,203.89956665039062
2015-10-30,204.1379101598204,207.1281497086737,203.70455468706052,205.35134887695312
2015-11-02,205.63305913520887,208.34161801139768,204.8096691555711,207.97325134277344
2015-11-03,208.72081430538807,210.28093759040976,208.28744431547034,209.5767059326172
2015-11-04,209.75005822789018,211.26684592869807,205.02633845443683,206.1314239501953
2015-11-05,205.63301250026362,206.06638240074986,202.16608222530783,202.94613647460938
2015-11-06,203.56370272069833,206.8789733878841,203.22785222431574,206.36976623535156
2015-11-09,202.2744339208214,209.09997050934973,200.09675039429194,208.28741455078125
2015-11-10,207.36654483171014,207.90825372894778,198.54749910579127,199.9451141357422
2015-11-13,198.27662579949765,203.36869744218205,198.1574530399701,202.17694091796875
2015-11-16,200.64931578292465,204.1162464203342,200.37845414262804,202.44778442382812
2015-11-17,203.26035648677433,203.444532567793,200.69265291728763,201.02850341796875
2015-11-18,200.99599740979772,201.79773396818385,197.17153408830822,197.61573791503906
2015-11-19,199.11085913202984,203.4011940849081,198.7533263978005,202.5452880859375
2015-11-20,202.38279382802457,206.45645132438898,200.55180894641563,205.16717529296875
2015-11-23,205.8497060504887,207.5615034275395,205.02630178764704,206.66226196289062
2015-11-24,206.49974837757273,210.53006957170825,206.07721237101546,209.68499755859375
2015-11-26,210.4000700503988,214.93959848998765,209.8041918525996,214.2245330810547
2015-11-27,214.30037994321728,215.058780930578,211.07179496482988,212.14437866210938
2015-11-30,212.02522183438018,213.3036639365756,208.51494107761053,209.55502319335938
2015-12-01,208.8832807789928,212.09019781164028,208.28740258641267,209.29498291015625
2015-12-02,209.37084963989025,212.28525216248792,208.99164911314452,211.9060516357422
2015-12-03,211.2451417580576,214.289550731529,211.07179956949327,211.74351501464844
2015-12-04,210.68178049773368,211.52685265735997,208.3199351489603,209.19749450683594
2015-12-07,209.1974841011743,210.83345890118747,205.7955567856769,206.29393005371094
2015-12-08,205.61136447386906,206.6297787752493,202.83781709465987,203.87789916992188
2015-12-09,202.85947293148928,204.43042983888188,197.79990338313576,198.46078491210938
2015-12-10,199.8909336640155,206.67313562618702,199.3492247966652,205.9255828857422
2015-12-11,206.2289240924403,207.79988108567747,204.31126825408217,206.4889373779297
2015-12-14,205.32969222133534,208.77496966760688,204.9829933598863,206.95481872558594
2015-12-15,207.36652773745791,211.90605689006546,206.6406283284482,211.46185302734375
2015-12-16,211.46184572819857,213.9862138120149,210.94180466909168,212.05772399902344
2015-12-17,212.36109749845372,219.93420211322479,211.91689362975404,218.7857666015625
2015-12-18,217.50732470766613,218.63407790552466,214.5170850533323,214.9287872314453
2015-12-21,214.0620467410362,216.46724201546115,213.2928262873884,214.9721221923828
2015-12-22,215.12376316846704,217.2472625818324,213.21694146484649,213.9320068359375
2015-12-23,214.90711897397162,218.17903968818098,214.51708457113767,217.50732421875
2015-12-24,217.52901529226028,218.24406638698642,215.88222087159352,216.80311584472656
2015-12-28,216.81390966207238,219.66330855496184,216.68390302605337,218.9374237060547
2015-12-29,218.93745629971977,220.73592509246083,218.2332246541743,220.0208740234375
2015-12-30,219.9341851900015,220.15086293148974,217.1172877638419,217.65899658203125
2015-12-31,217.42063996469415,220.95258822188913,216.48889679493288,219.8474884033203
2016-01-01,218.8073898006352,220.77921485606683,218.46070545820635,220.00999450683594
2016-01-04,217.76734411891513,219.6741661777694,213.8020255761289,215.66551208496094
2016-01-05,216.74891923913347,218.85075117102275,216.03386823402062,217.79983520507812
2016-01-06,218.33071641483755,225.00459348881043,216.77059325149128,223.66114807128906
2016-01-07,221.2451071381122,222.7510607850581,218.42822426957886,219.5549774169922
2016-01-08,221.0176085710197,223.81282383121436,220.3025430765852,222.26353454589844
2016-01-11,220.1400434317524,229.85831559754763,219.06745961234898,227.8648223876953
2016-01-12,228.60154160053855,230.85504797832004,225.58963419577407,226.53221130371094
2016-01-13,228.18983392878874,236.13130442423247,226.9113918866168,233.33607482910156
2016-01-14,230.51918597239523,234.23532501627102,228.17900846765409,230.04248046875
2016-01-15,231.79762829460677,236.07712947998945,230.89838672268309,232.5668487548828
2016-01-18,232.9352255402803,234.87454930310864,218.43907874282425,220.33505249023438
2016-01-19,222.9677657669591,227.47477861500693,219.73916608917565,226.13134765625
2016-01-20,224.24618781009107,224.24618781009107,214.51708239892608,217.66983032226562
2016-01-21,220.48675058966492,222.26355164615845,211.63520357835517,213.2603302001953
2016-01-22,215.39464223783318,219.06743096712333,215.39464223783318,217.58314514160156
2016-01-25,218.85073936338725,220.74672734037276,216.68390422652828,217.53981018066406
2016-01-27,218.43907903472584,218.8507667692877,216.02304974376474,216.5430908203125
2016-01-28,216.9006081253365,221.4076352890921,216.05553601198588,220.3458709716797
2016-01-29,220.79007267188388,225.35126922652623,220.58422882125657,224.35452270507812
2016-02-01,225.34044883358007,225.741317136433,222.2202024398864,223.24945068359375
2016-02-02,223.24945072887465,223.7911595696479,214.62543036213773,216.93312072753906
2016-02-03,214.0836960888709,215.3838058309592,211.266813344381,212.65357971191406
2016-02-04,214.08371842669246,216.90061592956934,209.25167447968684,210.84429931640625
2016-02-05,212.15521880860464,212.7835987114515,208.3199216058435,210.37841796875
2016-02-08,210.42176407638163,213.39033601416665,207.57236490013193,208.2440948486328
2016-02-09,206.4781069754913,209.9233843176464,205.8497270604858,207.474853515625
2016-02-10,206.21809538853444,210.83346150218782,205.55719934236797,208.5907745361328
2016-02-11,208.6341181051593,209.30584806431622,198.3741372735685,200.3351287841797
2016-02-12,202.36112456290016,202.36112456290016,192.43699420019152,196.434814453125
2016-02-15,198.9158339987131,206.14223907966806,198.9158339987131,205.14549255371094
2016-02-16,206.08808215941897,207.58320203914346,200.8660037002,201.63523864746094
2016-02-17,202.6211400267671,207.46403249578233,198.56915029245238,206.41311645507812
2016-02-18,208.65577589542633,209.90171630139076,202.81615165784507,203.70455932617188
2016-02-19,203.68289510802944,206.44560868036544,203.10867015458356,204.62545776367188
2016-02-22,204.57130266045047,209.81506356836294,204.57130266045047,208.51495361328125
2016-02-23,208.68826781181738,209.57667543865958,204.2787602662221,205.7738800048828
2016-02-24,204.74462393251764,207.70234717127636,204.1162296074199,206.42391967773438
2016-02-25,206.75980661819221,207.26901378546972,203.86707192393416,204.5712890625
2016-02-26,206.49979341726532,207.74573393730006,204.61463903736183,205.9255828857422
2016-02-29,206.13141483861767,215.5138361788657,202.59946628479443,209.45751953125
2016-03-01,209.0349607438692,213.44448262942484,209.02412685761527,212.6319122314453
2016-03-02,215.14548553343027,217.92988159700158,213.9212272337788,217.00897216796875
2016-03-03,218.85074702006418,220.58422676177284,216.14220300422977,219.4683074951172
2016-03-04,219.71751891034054,219.93421114186683,217.44234449837228,218.0707244873047
2016-03-08,218.30904711623754,223.3794509778336,218.30904711623754,222.53439331054688
2016-03-09,221.0175979431405,226.196340494976,220.71423464729082,225.71963500976562
2016-03-10,225.79547344704704,226.62971166682465,218.6340717075315,219.22994995117188
2016-03-11,219.91252174441087,223.08693750650843,218.98077850873437,219.82583618164062
2016-03-14,220.82258494079457,222.4043758939567,219.4899878621999,220.96343994140625
2016-03-15,221.88433261951093,222.71857086958101,219.95585728894147,221.12594604492188
2016-03-16,221.2342964917572,222.27437865470074,217.86487058227974,221.3968048095703
2016-03-17,225.03992621859783,227.2092463615364,221.7530637763548,222.6295623779297
2016-03-18,223.1225967695215,225.73016628052346,222.56383291911578,225.08375549316406
2016-03-21,225.24811492093056,228.21724295655497,224.1086753775206,227.2969207763672
2016-03-22,227.23117666128962,230.5728040834198,226.93535360520687,229.60867309570312
2016-03-23,229.40048249725353,229.40048249725353,224.03196137441657,225.52200317382812
2016-03-28,225.69728913083102,226.06980322445057,222.55286763668943,223.5937042236328
2016-03-29,224.33871965334234,228.32677216786368,223.54988262023096,227.0668182373047
2016-03-30,228.48017511967453,230.46324569087028,228.48017511967453,229.43336486816406
2016-03-31,228.1076467002981,231.39449437117426,226.28891437583235,229.0279541015625
2016-04-01,227.6913339945881,229.2690228040276,224.60169158101996,226.6724090576172
2016-04-04,227.88853892319,228.37061172134196,224.66742610871532,226.8038787841797
2016-04-05,225.99312200278408,228.41442714847713,223.98813980814438,225.0289764404297
2016-04-06,226.15746945215102,227.16543852512137,224.07579610066784,226.51902770996094
2016-04-07,226.77099408635303,229.64151892383106,223.96621907635745,227.2859344482422
2016-04-08,226.99014293472388,231.05488706070773,225.96027669528792,227.08876037597656
2016-04-11,227.23116754058466,229.09372348952124,226.35466890257615,227.9542694091797
2016-04-12,227.9542935982562,231.7122734967784,227.46126489047506,229.51007080078125
2016-04-13,230.63853772971424,234.4403259570733,230.63853772971424,233.59669494628906
2016-04-18,233.54193235357084,233.7610643358609,231.2630533526454,233.31185913085938
2016-04-20,234.28696944573713,234.28696944573713,226.9682301042066,227.2969207763672
2016-04-21,228.1953127836454,230.51801515545162,226.7929178903452,228.14053344726562
2016-04-22,227.66941839177974,229.53195972592485,225.54392161353195,227.65846252441406
2016-04-25,228.86362509516744,228.86362509516744,221.8187979687433,222.82676696777344
2016-04-26,222.49810614355022,224.36064750633798,220.76702056384593,222.83773803710938
2016-04-27,223.0458967535128,224.80983517093364,222.62955919235577,223.37457275390625
2016-04-28,222.191330042699,223.33076953535365,217.14052877213814,218.40049743652344
2016-04-29,217.68833369750698,218.80587606630152,214.4891326183518,215.332763671875
2016-05-02,214.5219815342593,217.45824153721475,214.30286420299032,216.26402282714844
2016-05-03,216.49410547606095,218.01701487683874,213.15247826437871,213.82080078125
2016-05-04,213.43734404391662,215.5518850234082,213.20727082177217,214.32479858398438
2016-05-05,214.74112349187703,215.49709294728052,212.74709717518041,213.70028686523438
2016-05-06,213.20726346942527,214.03992401484658,211.89251550624383,212.31980895996094
2016-05-09,213.64550060707418,216.0558497944642,213.1634278441311,215.42039489746094
2016-05-10,215.420426050356,215.77102846337823,214.30289822879905,215.29991149902344
2016-05-11,212.9443178160223,214.90547666995272,212.54989194620143,213.73316955566406
2016-05-12,213.86463971281432,217.8526926229648,213.65647822397045,217.54591369628906
2016-05-13,216.70229575824285,217.05289817751307,213.64553531060585,214.3357696533203
2016-05-16,214.08372614537944,215.28891531499983,212.7909046730732,213.85365295410156
2016-05-17,214.79590788640263,215.4204069516321,211.7500890042506,212.36363220214844
2016-05-18,211.65148524434775,213.09768898025803,211.25705939486033,212.67041015625
2016-05-19,212.92241172788937,212.96623520043997,207.20328765943657,208.4303741455078
2016-05-20,208.60566701348233,209.1534750065956,204.08076216614526,204.70526123046875
2016-05-23,205.39551441143428,206.1295868438345,202.83176808685087,203.7849578857422
2016-05-24,203.357670650717,206.85269514507837,203.357670650717,206.07481384277344
2016-05-25,208.1345657057913,208.78097655323984,206.22818614053125,208.4303741455078
2016-05-26,208.1674064510393,208.69330268111904,206.87457029562535,207.47715759277344
2016-05-27,207.95925183859052,214.06184576220144,207.89351663145564,213.57977294921875
2016-05-30,213.95227736233943,215.06980508750934,211.45426646808104,212.26502990722656
2016-05-31,212.33077438883083,213.20727307042165,209.59173429301813,209.88754272460938
2016-06-01,209.90942742665803,211.69529216335349,208.56182660164214,208.95623779296875
2016-06-02,209.15347092097073,209.73414650468828,207.09370939654212,209.53692626953125
2016-06-03,210.35865823742105,210.99411319495303,209.44929195850835,210.28196716308594
2016-06-06,210.5777491917165,211.0159984745846,208.7261638900718,209.2191925048828
2016-06-07,209.75605959933486,210.5668083974471,208.51800272683198,209.27398681640625
2016-06-08,209.9204293295378,209.9204293295378,207.98118203759674,209.06585693359375
2016-06-09,210.3586634336542,213.96324640773136,209.525988208508,212.80189514160156
2016-06-10,213.42638914293337,215.70528277589165,212.17739096240973,214.0180206298828
2016-06-13,212.527959916766,215.49708758376502,211.02696228306516,214.98214721679688
2016-06-14,214.9493144947983,215.92441605295338,212.39652397933486,213.91943359375
2016-06-15,214.7411306723193,216.16542269416254,213.3716033603493,215.7490997314453
2016-06-16,214.9602396405732,215.54091521957722,211.90346498004826,213.93035888671875
2016-06-17,214.08377255984115,214.44533085184744,212.57181880738423,213.6236114501953
2016-06-20,213.02101093962258,217.5020925781057,212.11165927224468,216.9761962890625
2016-06-21,217.83077082545222,217.84172669278004,214.67539327108142,216.29690551757812
2016-06-22,215.8367500888845,216.03395570592608,214.10566449665765,214.85069274902344
2016-06-23,214.73016301130548,215.17935355167174,212.54987237387576,214.8397216796875
2016-06-24,211.43235401267034,211.43235401267034,204.5299674454081,208.48513793945312
2016-06-27,206.0857410364307,210.00804386284267,206.0857410364307,209.40545654296875
2016-06-28,209.56983785103697,210.6983215752251,209.26305890189445,209.87660217285156
2016-06-29,210.7969012058477,212.31981066075218,210.35865188127661,211.87060546875
2016-06-30,212.9881312673779,214.19332055583646,211.90347114689354,212.36363220214844
2016-07-01,213.15248028671834,214.03992015284405,212.54987833905426,213.3058624267578
2016-07-04,213.7550559001002,217.7211819808993,213.7550559001002,216.209228515625
2016-07-05,216.07778318326805,219.7590571609281,214.80687326189064,217.6116485595703
2016-07-07,217.48015220107092,219.23313472457954,216.08871327237853,216.47218322753906
2016-07-08,216.27497041577334,216.71320506153785,213.94129779045426,214.3905029296875
2016-07-11,217.15148817014477,218.0170309850437,215.94631345185854,217.4801788330078
2016-07-12,218.08275693294104,220.2192095825254,217.15147895047446,219.86862182617188
2016-07-13,220.26305866034193,222.78298158873602,220.0329854184861,221.04095458984375
2016-07-14,220.89851621188743,222.2132496337903,218.74013706735187,220.1973114013672
2016-07-15,221.09571535494237,223.7251967489848,219.89054064897658,221.79690551757812
2016-07-18,225.25906777722636,227.6146525370056,219.5070761689517,220.49313354492188
2016-07-19,220.43831404064173,224.152455012166,218.0936855760721,223.0239715576172
2016-07-20,223.49511435764805,225.32478807701338,222.7500861272933,224.16343688964844
2016-07-21,224.38258449085785,224.60171649352628,220.21923734076717,220.5150604248047
2016-07-22,220.43834691041494,223.02400481294032,220.24112666535078,222.37759399414062
2016-07-25,222.19130742123306,224.32775990927829,220.73413328708818,224.108642578125
2016-07-26,224.16343569927,226.74909350254921,222.45427652916797,224.3935089111328
2016-07-27,224.17438614305985,224.82079692140954,221.0847438945503,221.99411010742188
2016-07-28,222.39951032823146,225.80687300244747,221.98317272151652,224.8975067138672
2016-07-29,224.38257699443955,224.57979725298497,221.75309544156391,222.38856506347656
2016-08-01,223.06783253491668,223.5718170838445,220.23017499498482,221.2052764892578
2016-08-02,220.87659794557266,223.50607933896524,220.50408381520506,221.9283905029297
2016-08-03,222.27893282802515,222.27893282802515,217.26101478462752,217.79786682128906
2016-08-04,218.9044696081516,219.1235869492327,215.4861366960056,217.5897216796875
2016-08-05,218.685348006543,223.2869440333177,218.47718652264803,222.68435668945312
2016-08-08,223.48415333911302,226.5737956075618,223.2102420358569,225.532958984375
2016-08-09,225.03994391204938,226.68336794872005,223.72519590631683,225.85069274902344
2016-08-10,225.971246552905,226.6943485271169,219.56187309571428,219.92343139648438
2016-08-11,219.550862446416,224.13054614661763,219.03592210963885,222.2132110595703
2016-08-12,222.8486777703889,228.52399227011196,222.8486777703889,226.96820068359375
2016-08-16,227.06682794373526,228.94032511953964,222.52001140342725,224.57977294921875
2016-08-17,224.404474542693,225.43435536192445,220.70128886600855,222.03794860839844
2016-08-18,222.62956070489236,224.30585220026362,222.62956070489236,223.07876586914062
2016-08-19,223.06784353166555,223.94434225839996,220.67939108361168,222.38856506347656
2016-08-22,221.75305192492493,223.44031383688093,220.70125951017755,221.72018432617188
2016-08-23,221.75305348703347,222.41043472137497,220.2191883191114,221.41342163085938
2016-08-24,221.68733993219632,223.93336588537835,221.53395778862702,223.61563110351562
2016-08-25,223.7690202799804,225.47819415706164,221.0957154142639,221.90647888183594
2016-08-26,223.04588980503635,225.8725764569878,222.32277337204712,225.23712158203125
2016-08-29,225.09471573209223,232.21623428045746,224.84271615613008,231.71224975585938
2016-08-30,232.70928572221698,234.13357786948106,230.73717090006346,233.67343139648438
2016-08-31,233.34471559525892,235.33874193954605,229.4223981100357,232.27101135253906
2016-09-01,230.73714215810568,235.06482665749513,224.75506322637952,225.52200317382812
2016-09-02,225.93833984566922,226.25607463645417,219.62758451940596,222.0489044189453
2016-09-06,223.4841766357422,224.60170444468378,222.41047229951775,223.4841766357422
2016-09-07,223.94433969698278,225.05091164748129,221.98318076632634,222.99114990234375
2016-09-08,224.17439867914888,227.00110027853464,223.5498995998095,226.44232177734375
2016-09-09,226.79289957444357,230.05783552295614,225.69728368067862,228.88552856445312
2016-09-12,225.78495913721363,231.394524338763,225.51106244283108,229.31285095214844
